Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
Paan Corner,Old Spice Original After Shave Lotion,25000,0,1,25000,150,FALSE,150
Paan Corner,Dove Hair Fall Rescue Shampoo,13700,10,4,12300,180,FALSE,180
Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,FALSE,500
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,39900,20,3,31900,300,FALSE,300
Paan Corner,Comfy Baby Pants XL 12-17 kg,42900,15,1,36400,24,FALSE,24
Paan Corner,Dettol Liquid Handwash With Free Liquid,9900,0,6,9900,200,FALSE,200
Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,39900,20,6,31900,400,FALSE,400
Paan Corner,Lakme Sun Expert,22500,0,6,22500,60,FALSE,60
Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,17000,0,6,17000,180,FALSE,180
Paan Corner,Godrej Nupur Henna,7500,0,5,7500,150,FALSE,120
Paan Corner,Johnson's Baby Lotion,10000,0,4,10000,100,FALSE,100
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,10,1,12600,200,FALSE,200
Paan Corner,Maybelline New York Colossal Kajal Super Black,30000,8,3,27500,0,FALSE,0
Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,FALSE,7
Paan Corner,Dove Daily Shine Shampoo,64500,5,3,61200,650,FALSE,650
Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2900,0,5,2900,20,FALSE,20
Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,14000,0,6,14000,160,FALSE,160
Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,18200,15,6,15400,300,FALSE,300
Paan Corner,Pond's Light Moisturiser,30900,10,6,27800,250,FALSE,250
Paan Corner,Engage Mate For Man Deo Spray,19500,10,5,17400,150,FALSE,150
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,12000,0,5,12000,180,FALSE,180
Paan Corner,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,FALSE,7
Paan Corner,Colgate Slim Soft Charcoal Toothbrush,15000,18,4,12300,232,FALSE,4
Paan Corner,Fiama Scents Juniper & Geranium Body Wash,19900,6,5,18600,250,FALSE,250
Paan Corner,Mamaearth Ubtan Body Lotion,39900,15,4,33900,400,FALSE,400
Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,5500,0,6,5500,10,FALSE,10
Paan Corner,Himalaya Anti-Hair Fall Shampoo,23000,18,1,18800,400,FALSE,400
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,31000,15,6,26300,200,FALSE,200
Paan Corner,Engage M2 Perfume Spray For Men,20000,10,6,18000,120,FALSE,120
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,FALSE,250
Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,34900,10,1,31400,100,FALSE,100
Paan Corner,Himalaya Purifying Neem Face Wash Tube,27000,15,6,22900,300,FALSE,300
Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,16500,0,4,16500,210,FALSE,210
Paan Corner,Gillette Mach 3 Start,24900,0,6,24900,116,FALSE,2
Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,18500,0,2,18500,100,FALSE,100
Paan Corner,Johnson's Baby Cream,15000,0,6,15000,100,FALSE,100
Paan Corner,Johnson's Baby Soap,10500,0,6,10500,150,FALSE,150
Paan Corner,Himalaya Gentle Baby Shampoo,32000,17,6,26500,400,FALSE,400
Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,55000,0,3,55000,88,FALSE,87
Paan Corner,Engage Rush Deodorant For Men,19000,11,6,16900,150,FALSE,150
Paan Corner,Clean & Clear Foaming Face Wash,14000,10,4,12600,100,FALSE,100
Paan Corner,Dettol Lather Shaving Cream,7500,5,6,7100,78,FALSE,78
Paan Corner,Gillette Classic Regular Pre Shave Foam,19900,0,4,19900,196,FALSE,196
Paan Corner,Dove Daily Shine Conditioner,19000,0,6,19000,175,FALSE,180
Paan Corner,Johnson's Baby Shampoo,18000,0,6,18000,200,FALSE,200
Paan Corner,Park Avenue Beer Shampoo ,15500,9,4,14000,180,FALSE,180
Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,12000,6,6,11200,180,FALSE,180
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,6500,10,6,5800,40,FALSE,40
Paan Corner,Sunsilk Stunning Black Shine Shampoo,55500,6,6,52100,650,FALSE,650
Paan Corner,Dabur Meswak Toothpaste,10000,0,1,10000,200,FALSE,200
Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,8500,0,5,8500,200,FALSE,200
Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,18500,8,6,16900,5,FALSE,4
Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,18000,0,6,18000,600,FALSE,600
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",62000,0,1,62000,172,FALSE,172
Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,22500,0,6,22500,418,FALSE,418
Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,19900,10,6,17900,250,FALSE,250
Paan Corner,Listerine Fresh Burst Mouthwash,14000,10,4,12600,250,FALSE,250
Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,29900,17,5,24700,200,FALSE,200
Paan Corner,Pantene Hair Fall Control Shampoo,24000,7,2,22100,340,FALSE,340
Paan Corner,Fogg Master - Royal Intense,25000,0,5,25000,120,FALSE,120
Paan Corner,TRESemme Smooth And Shine Conditioner,22000,0,5,22000,190,FALSE,190
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,15500,0,6,15500,870,FALSE,15
Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",9300,5,6,8800,80,FALSE,80
Paan Corner,Nivea Soft Moisturizing Cream,31000,12,1,27200,200,FALSE,200
Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,8500,0,5,8500,200,FALSE,200
Paan Corner,Neutrogena Deep Clean Foaming Cleanser,13000,11,2,11500,50,FALSE,50
Paan Corner,Clean & Clear Morning Energy Berry Face Wash,15500,6,6,14500,100,FALSE,100
Paan Corner,Pampers Premium Care New Baby Pants,32000,0,4,32000,24,FALSE,24
Paan Corner,Vaseline Intensive Care Aloe Fresh,22500,9,6,20300,200,FALSE,200
Paan Corner,L'Oreal Paris Dream Lengths Shampoo,14900,0,6,14900,192,FALSE,192
Paan Corner,Johnson's Baby Oil,11500,0,4,11500,100,FALSE,100
Paan Corner,Engage Man Rush Deodorant,19500,9,6,17600,150,FALSE,150
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,26400,0,6,26400,340,FALSE,340
Paan Corner,Whisper Daily Liners Clean and Fresh,10500,0,4,10500,1160,FALSE,20
Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,18000,9,2,16300,100,FALSE,100
Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,19000,0,5,19000,200,FALSE,200
Paan Corner,Himalaya Prickly Heat Baby Powder,9000,10,6,8100,100,FALSE,100
Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,19900,0,6,19900,200,FALSE,200
Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,17500,0,3,17500,812,FALSE,14
Paan Corner,Pampers Premium Care Pants - Medium,109900,18,6,89900,54,FALSE,54
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,19900,10,6,17900,250,FALSE,250
Paan Corner,Vaseline Original Skin Protecting Jelly,12500,10,6,11200,100,FALSE,100
Paan Corner,Clean & Clear Foaming Face Wash,18000,10,6,16200,150,FALSE,150
Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,22500,20,6,18000,250,FALSE,250
Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),18000,0,1,18000,174,FALSE,3
Paan Corner,Listerine Fresh Burst Mouthwash,28500,7,6,26300,500,FALSE,500
Paan Corner,Veet Full Body Waxing Kit,23500,7,6,21800,1160,FALSE,20
Paan Corner,Listerine Original Mouthwash,5500,9,6,5000,80,FALSE,80
Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,18000,0,2,18000,625,FALSE,625
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,42500,20,5,34000,400,FALSE,9
Paan Corner,Neutrogena Deep Clean Facial Cleanser,13000,0,4,13000,50,FALSE,50
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",55000,0,3,55000,159,FALSE,172
Paan Corner,Johnson's Baby Powder,23500,0,6,23500,400,FALSE,400
Paan Corner,Bombay Shaving Company Charcoal Face Wash,24900,0,4,24900,100,FALSE,100
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,2000,0,3,2000,58,FALSE,1
Paan Corner,Veet Hair Removal Cream (Normal Skin),13500,5,6,12800,50,FALSE,50
Paan Corner,Dove Daily Shine Shampoo,24000,0,4,24000,340,FALSE,340
Paan Corner,L'Oreal Anti Hair Fall Conditioner,19900,0,6,19900,192,FALSE,192
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,27500,10,6,24700,200,FALSE,200
Paan Corner,Pampers Pants - Large,154900,45,3,84900,82,FALSE,82
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",19500,10,6,17400,150,FALSE,150
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,37500,10,6,33400,340,FALSE,340
Paan Corner,Fem Fairness Natural Gold Skin Bleach,8500,7,4,7900,64,FALSE,64
Paan Corner,Engage Deo Frost,19500,9,6,17600,150,FALSE,150
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,11500,0,5,11500,1160,FALSE,20
Paan Corner,Pampers Pants - Medium,69900,21,1,54900,50,FALSE,50
Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,109900,22,3,84900,72,FALSE,72
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",17500,9,6,15800,100,FALSE,100
Paan Corner,Woodwards Gripe Water ,5000,0,4,5000,130,FALSE,130
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,14500,9,5,13100,100,FALSE,100
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,55500,6,6,52100,650,FALSE,650
Paan Corner,Mamaearth Skin Correct Face Serum,59900,15,1,50900,30,FALSE,30
Paan Corner,Chik Hairfall Prevent Egg Shampoo,17800,0,6,17800,340,FALSE,340
Paan Corner,Pantene Silky Smooth Care Shampoo,22500,6,3,21000,340,FALSE,340
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",19900,5,4,18900,125,FALSE,125
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,19900,0,1,19900,150,FALSE,150
Paan Corner,Pampers All Round Protection Pants - Medium,69900,17,6,57500,50,FALSE,50
Paan Corner,Set Wet Deodrant Charm Avatar,19900,0,1,19900,150,FALSE,150
Paan Corner,Nupur Heena Mehandi,19900,0,6,19900,500,FALSE,500
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,37500,9,6,33800,340,FALSE,340
Paan Corner,Gillette Mach 3 Turbo Cartridges,64900,10,6,57800,232,FALSE,4
Paan Corner,TRESemme Smooth And Shine Conditioner,21000,13,1,18200,190,FALSE,190
Paan Corner,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,FALSE,2
Paan Corner,Himalaya Baby Lotion,30000,12,1,26400,400,FALSE,400
Paan Corner,Old Spice Lime Lather Shaving Cream,7500,0,6,7500,70,FALSE,70
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,14000,10,6,12600,70,FALSE,70
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,9300,0,6,9300,80,FALSE,80
Paan Corner,Pantene Total Damage Care Shampoo,12000,0,6,12000,180,FALSE,180
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,10000,10,6,9000,25,FALSE,25
Paan Corner,Savlon Moisture Shield Hand Wash,6900,0,5,6900,200,FALSE,200
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,36000,10,6,32400,24,FALSE,24
Paan Corner,Himalaya Anti Dandruff Shampoo,26000,18,1,21300,400,FALSE,400
Paan Corner,Himalaya Anti Hair Fall Shampoo,49000,25,4,36700,700,FALSE,700
Paan Corner,Johnson's Baby Oil,20000,0,6,20000,200,FALSE,200
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,32500,0,4,32500,400,FALSE,400
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,19900,0,1,19900,193,FALSE,193
Paan Corner,Nivea Soft Light Moisturizing Cream,18500,15,6,15700,100,FALSE,100
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,FALSE,60
Paan Corner,Palmolive Feel The Massage Shower Gel,24900,20,6,19900,250,FALSE,250
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,20900,0,3,20900,193,FALSE,193
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500,6,6,26600,340,FALSE,340
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,24900,0,4,24900,150,FALSE,150
Paan Corner,Listerine Original Mouthwash,15000,10,6,13500,250,FALSE,250
Paan Corner,Himalaya Gentle Baby Shampoo,17000,14,6,14600,200,FALSE,200
Paan Corner,Dove Dryness Care Shampoo,26800,5,1,25200,340,FALSE,340
Paan Corner,Dove Hair Fall Rescue Shampoo,28000,15,6,23600,340,FALSE,340
Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500,9,6,26600,340,FALSE,340
Paan Corner,Bombay Shaving Company Defender Razor,34500,0,6,34500,58,FALSE,1
Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500,0,1,36500,340,FALSE,340
Paan Corner,Himalaya Baby Nourishing Massage Oil,20000,20,2,16000,200,FALSE,250
Paan Corner,Himalaya Baby Powder,23500,20,6,18800,400,FALSE,400
Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,25000,0,6,25000,150,FALSE,150
Paan Corner,Revive Revive Liquid,7100,0,6,7100,200,FALSE,200
Paan Corner,Pantene Hairfall Control Conditioner,19000,6,6,17800,200,FALSE,200
Paan Corner,Mamaearth Vitamin C Face Toner,39900,0,1,39900,200,FALSE,200
Paan Corner,Himalaya Diaper Rash Cream,8000,10,2,7200,20,FALSE,20
Paan Corner,Fogg Royal Fragrance Spray,23000,0,4,23000,150,FALSE,120
Paan Corner,Dove Pink Rosa Beauty Bathing Bar,24500,9,6,22100,100,FALSE,100
Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000,6,4,8400,80,FALSE,80
Paan Corner,Dettol Original Liquid Handwash Refill,10900,3,0,10500,750,TRUE,750
Paan Corner,Parachute 100% Pure Coconut Oil,12300,0,0,12300,300,TRUE,300
Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,TRUE,7
Paan Corner,Dabur Gulabari Premium Rose Water,4800,2,0,4700,120,TRUE,120
Paan Corner,Parachute Advansed Gold Coconut Hair Oil,21500,9,0,19400,400,TRUE,400
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,9000,10,0,8100,150,TRUE,150
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,10000,16,0,8400,500,TRUE,100
Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,11500,7,0,10600,75,TRUE,75
Paan Corner,Whisper Bindazzz Nights XL + Sanitary Pad,9000,0,0,9000,406,TRUE,7
Paan Corner,Whisper Choice Sanitary Pad ,3200,9,0,2900,406,TRUE,7
Paan Corner,"Godrej No.1 Bathing Soap, Jasmine",8400,0,0,8400,400,TRUE,100
Paan Corner,Gillette Venus Close & Clean Razor ,24900,7,0,23000,58,TRUE,1
Paan Corner,Whisper Choice Regular Sanitary Pads,9000,3,0,8700,58,TRUE,20
Paan Corner,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200,2,0,4100,406,TRUE,7
Paan Corner,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,8200,9,0,7400,27,TRUE,27
Paan Corner,Clean & Clear Morning Energy Lemon Face Wash,14500,9,0,13100,100,TRUE,100
Paan Corner,Bajaj Almond Drops Hair Oil,6700,10,0,6000,100,TRUE,100
Paan Corner,Bajaj Almond Drops Hair Oil Bottle,13000,7,0,12000,200,TRUE,200
Paan Corner,Whisper Bindazzz Night Sanitary Pads XL Plus,18500,0,0,18500,870,TRUE,15
Paan Corner,Godrej Cinthol Lime Refreshing Deo Soap,11600,0,0,11600,400,TRUE,400
Paan Corner,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900,7,0,36900,26,TRUE,26
Home & Cleaning,Surf Excel Stain Eraser,1800,0,1,1800,150,FALSE,150
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,9600,7,6,8900,500,FALSE,500
Home & Cleaning,A1 Biodegradable Garbage Dustbin Bags,6900,0,6,6900,30,FALSE,30
Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",18900,5,2,17900,425,FALSE,425
Home & Cleaning,Pril Perfect Lime Dishwash Liquid,19000,7,4,17500,750,FALSE,750
Home & Cleaning,Dettol Antiseptic Disinfectant Liquid,6600,0,6,6600,125,FALSE,125
Home & Cleaning,Godrej Aer Power Pocket Berry Rush,5500,0,3,5500,10,FALSE,10
Home & Cleaning,Hit Cockroach Killer Spray ,10100,2,4,9800,200,FALSE,200
Home & Cleaning,Vim Dishwash Liquid Gel Lemon,18500,5,1,17500,750,FALSE,750
Home & Cleaning,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",17800,0,6,17800,1000,FALSE,1
Home & Cleaning,Odomos Mosquito Repellent Cream ,5000,8,6,4600,50,FALSE,50
Home & Cleaning,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,18900,5,6,17900,1000,FALSE,1
Home & Cleaning,Eveready AA pack of 10 ,15000,4,6,14300,580,FALSE,10
Home & Cleaning,Cherry Blossom Liquid Wax Polish,9800,5,6,9300,75,FALSE,75
Home & Cleaning,Gala Scrubber Cleaner Home Everyday Scrub,3500,2,6,3400,58,FALSE,1
Home & Cleaning,Hit Flower Lime Fragrance Insect Killer Spray,18200,3,6,17600,400,FALSE,400
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,8200,6,4,7700,26,FALSE,26
Home & Cleaning,Om Bhakti - Pancha Deepa Oil ,19900,10,6,17900,1000,FALSE,1
Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,13500,0,6,13500,500,FALSE,500
Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,20000,6,1,18800,1000,FALSE,1
Home & Cleaning,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,15400,7,4,14300,100,FALSE,100
Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,15000,4,2,14300,580,FALSE,10
Home & Cleaning,Surf Excel Matic Front Load Detergent Liquid,22500,1,6,22100,1000,FALSE,1
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,14000,10,6,12600,116,FALSE,2
Home & Cleaning,Oxi Green Phenyl - Pine ,8200,9,6,7400,1000,FALSE,1
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,17000,0,6,16900,1000,FALSE,1
Home & Cleaning,Uno Playing Card Game,14900,9,2,13500,58,FALSE,1
Home & Cleaning,Chakaachak Mini Cloth Brush,4000,2,1,3900,58,FALSE,1
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),3500,2,2,3400,174,FALSE,3
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,6200,6,5,5800,250,FALSE,250
Home & Cleaning,Om Bhakti Cow Dung Cakes ,1600,0,6,1600,290,FALSE,5
Home & Cleaning,Dettol Antiseptic Liquid,3300,0,4,3300,60,FALSE,60
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,8200,6,6,7700,26,FALSE,26
Home & Cleaning,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,21000,10,6,18900,348,FALSE,6
Home & Cleaning,Mangaldeep Rose Puja Agarbatti ,6500,9,4,5900,120,FALSE,120
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,22500,0,6,22500,1000,FALSE,1
Home & Cleaning,Gala Cloth Poccha/Mop,12500,9,6,11300,58,FALSE,1
Home & Cleaning,Chakaachak Floor Cleaning Pocha,5000,2,6,4900,58,FALSE,1
Home & Cleaning,Oxi Green Floor Cleaner - Floral,17900,10,6,16100,1000,FALSE,1
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",16000,0,6,16000,30,FALSE,30
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,28000,6,6,26300,1500,FALSE,1
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),4500,2,6,4400,116,FALSE,2
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,10300,5,6,9700,500,FALSE,500
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,14800,7,6,13700,750,FALSE,750
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,26900,0,6,26900,385,FALSE,385
Home & Cleaning,Fevistik Super Glue Stick,4000,2,6,3900,15,FALSE,15
Home & Cleaning,Godrej Ezee Liquid Detergent,17500,0,6,17500,1000,FALSE,1
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,22500,5,3,21300,300,FALSE,300
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",5500,0,6,5500,10,FALSE,10
Home & Cleaning,Genteel Liquid Detegrent,32000,0,6,32000,2000,FALSE,2
Home & Cleaning,Scotch Brite Scrub Pad,7500,9,6,6800,290,FALSE,5
Home & Cleaning,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,6500,13,5,5600,100,FALSE,100
Home & Cleaning,Surf Excel Quick Wash,60000,8,1,54900,4000,FALSE,4
Home & Cleaning,Hem Mantra Masala Agarbatti,8500,7,1,7900,50,FALSE,50
Home & Cleaning,Odonil Room Air Freshener Spray Lavender Mist,14900,5,4,14100,240,FALSE,240
Home & Cleaning,Chakaachak Mega Star Toilet Brush,11000,2,4,10700,58,FALSE,1
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,1900,0,4,1900,50,FALSE,50
Home & Cleaning,Origami Non-Woven Kitchen Towel,19000,14,4,16200,80,FALSE,80
Home & Cleaning,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,6500,13,6,5600,150,FALSE,150
Home & Cleaning,Harpic Lemon Bathroom Cleaner ,9500,9,6,8600,500,FALSE,500
Home & Cleaning,Scotch Brite Sponge Wipes,20000,0,2,20000,174,FALSE,3
Home & Cleaning,Godrej Aer Spray Fresh Lush Green,15000,16,2,12600,240,FALSE,240
Home & Cleaning,Oxi Green Phenyl Concentrate,20000,10,6,18000,1000,FALSE,1
Home & Cleaning,Oxi Green Max Force Green Concentrate,10700,10,3,9600,500,FALSE,500
Home & Cleaning,Godrej Aer Morning Misty Meadows Home Air Freshener,15000,0,4,14900,240,FALSE,240
Home & Cleaning,Kiwi Dranex Drain Cleaner,13500,9,1,12200,348,FALSE,6
Home & Cleaning,Origami Disposable Spoons,8000,10,3,7200,1160,FALSE,20
Home & Cleaning,Pril Bar Tub,5500,0,1,5500,500,FALSE,500
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,1900,0,4,1900,60,FALSE,60
Home & Cleaning,Chakaachak Deluxe Dustpan Grey,6800,2,3,6600,58,FALSE,1
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,20500,8,3,18800,975,FALSE,975
